osm_id,barrier,bicycle,foot,amenity,parking,highway,direction,stop,waterway,power,information,tourism,name,historic,check_date,place,telenav:graph-enhancer,design,line_attachment,material,structure,triple_tower,addr:city,addr:housenumber,addr:street,bus,public_transport,ref,description,operator,operator:wikidata,horse,incline,motorcar,motorcycle,motor_vehicle,railway,surface,tracktype,landuse,leisure,natural,voltage,mtb:scale:imba,water,lanes,maxspeed,mtb:scale,ref:FFID,cables,access,addr:interpolation,resource,building,service,bridge,layer,tunnel,admin_level,boundary,name:de,name:en,name:es,name:fr,name:it,name:ru,type,wikidata,wikipedia,protection_title,description:en,roundtrip,route,network,public_transport:version,website,wheelchair,WKT
"220082449",,"designated",,,,"path",,,,,,,"Middle Bench",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.442942 49.800679, -119.4428897 49.8009828, -119.4428139 49.8012247, -119.4428687 49.8013797, -119.4427971 49.801502, -119.4428518 49.8017195, -119.4427549 49.8019098, -119.4427676 49.8020213, -119.4426496 49.8021137, -119.4426307 49.8021518, -119.4426538 49.8022034, -119.4427634 49.8021871, -119.4429487 49.8021246, -119.4429361 49.8021789, -119.4428687 49.8022415, -119.4428308 49.8023856, -119.4427928 49.8025188, -119.4428897 49.8027062, -119.4428815 49.8027723, -119.4428139 49.8028477, -119.442786 49.802948, -119.4428729 49.8029728, -119.4429234 49.8030326, -119.4430421 49.8031376, -119.4430337 49.8032074, -119.442929 49.803345, -119.442938 49.803425, -119.442996 49.80355, -119.442976 49.803699, -119.442999 49.803927, -119.4431191 49.8041458, -119.443111 49.8043, -119.443141 49.804432, -119.443122 49.804617, -119.443219 49.8048209, -119.443225 49.804908, -119.44316 49.80511, -119.443089 49.805207, -119.442875 49.805333, -119.442753 49.805448, -119.4426551 49.8056475, -119.442539 49.805884, -119.442319 49.806222, -119.442284 49.806353, -119.442341 49.806527, -119.442595 49.80701, -119.442838 49.807581, -119.4429409 49.8076741, -119.443037 49.807761, -119.443096 49.8078487, -119.44309 49.8080799, -119.443127 49.808225, -119.443245 49.8084599, -119.443265 49.808701, -119.44324 49.808813, -119.4432236 49.8088371, -119.443075 49.809055, -119.442937 49.809339, -119.4428263 49.8094366, -119.442725 49.809526, -119.442464 49.809709, -119.442358 49.8098079, -119.442149 49.810062, -119.442027 49.810138, -119.441751 49.810206, -119.4416682 49.8102509, -119.441549 49.810395, -119.44144 49.810495, -119.4412994 49.8105898, -119.4412281 49.8106334, -119.441045 49.810634, -119.4409764 49.8106699, -119.440952 49.810707, -119.440909 49.810889, -119.44085 49.810938, -119.440729 49.810982, -119.440631 49.811047, -119.440563 49.811217, -119.440418 49.811438, -119.440227 49.81165, -119.439787 49.8120679, -119.439455 49.812286, -119.439277 49.812363, -119.439039 49.812423, -119.43864 49.812579, -119.4376976 49.8132858)"
"220082451",,"designated",,,,"path",,,,,,,"Upper Bench",,,,,,,,,,,,,,,,,,,,,,,,,"dirt",,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.442838 49.807581, -119.442786 49.807791, -119.4425958 49.8080087, -119.442537 49.808076, -119.442354 49.808506, -119.442261 49.80861, -119.442096 49.808739, -119.441536 49.809085, -119.441333 49.809169, -119.441016 49.809422, -119.4406281 49.8096088, -119.4405357 49.8097151, -119.4404311 49.8098563, -119.4403195 49.8100069, -119.4402008 49.8101022, -119.439612 49.8103065, -119.4395028 49.8103409, -119.439458 49.810355, -119.4393781 49.8103881, -119.43926 49.810437, -119.43886 49.8106549, -119.438469 49.810781, -119.438292 49.810856, -119.438149 49.810967, -119.438076 49.811061, -119.43786 49.811436, -119.437739 49.811573, -119.437488 49.811781, -119.4373791 49.8118499, -119.437104 49.811965, -119.4367509 49.8120474, -119.436594 49.812084, -119.4363103 49.81208, -119.436235 49.812079, -119.43599 49.8121409, -119.435517 49.812187, -119.435265 49.812235, -119.435038 49.81225, -119.434858 49.812278, -119.4346759 49.8123368, -119.434618 49.812373, -119.434471 49.812516, -119.434395 49.812544, -119.434287 49.812553, -119.434009 49.8125349, -119.43366 49.81255)"
"220082452",,"designated",,,,"path",,,,,,,"Easy Out",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4486796 49.8082415, -119.4484462 49.8083574, -119.4481367 49.8086755, -119.4481329 49.8087846, -119.448131 49.8088399, -119.448087 49.808954, -119.448069 49.80909, -119.448035 49.809143, -119.44765 49.809348, -119.447567 49.809371, -119.447512 49.809365, -119.447435 49.809321, -119.447341 49.809204, -119.447242 49.809149, -119.447077 49.809164, -119.446894 49.809228, -119.4468418 49.8092546, -119.446808 49.809272, -119.446675 49.809375)"
"220082453",,"designated",,,,"path",,,,,,,"Connector",,,,,,,,,,,,,,,,,,,,,,,,,"fine_gravel",,,,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4379138 49.8052015, -119.4380776 49.8052635, -119.4380754 49.805349, -119.4381131 49.8054164, -119.438181 49.805431, -119.43829 49.805477, -119.43894 49.805579, -119.43902 49.805621, -119.439106 49.805756, -119.439166 49.8058, -119.439302 49.805862, -119.439378 49.805939, -119.4393937 49.8060319, -119.4393478 49.8061249, -119.4392841 49.8061928, -119.4393083 49.8062267, -119.439411 49.806239, -119.439607 49.806311, -119.439695 49.806326, -119.439965 49.806312, -119.440439 49.806392, -119.4409425 49.8065617, -119.44097 49.806571, -119.441063 49.806621, -119.441168 49.806712, -119.441274 49.806975, -119.441416 49.807039, -119.441641 49.807101, -119.441926 49.807215, -119.442023 49.807285, -119.442104 49.807386, -119.4421556 49.8074122, -119.442232 49.807451, -119.442496 49.807488, -119.442838 49.807581)"
"220082455",,"designated",,,,"path",,,,,,,"Rocky Screech",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4393781 49.8103881, -119.439207 49.810272, -119.438845 49.810099, -119.438564 49.809927, -119.438278 49.809861, -119.438013 49.809698, -119.437836 49.80963, -119.437683 49.80961, -119.437535 49.809622, -119.437089 49.809742, -119.436866 49.809756, -119.43679 49.809725, -119.436727 49.809579, -119.436567 49.8094589, -119.436497 49.809384, -119.436411 49.809165, -119.436361 49.809122, -119.436252 49.809092, -119.435978 49.809057, -119.435508 49.80896, -119.4352404 49.8089277, -119.435226 49.808926, -119.435073 49.808891, -119.434781 49.808796, -119.434622 49.808726, -119.434289 49.808552, -119.434006 49.808324, -119.433987 49.808186, -119.434081 49.808003, -119.4340645 49.8079053, -119.4340535 49.807859, -119.4340838 49.8078227)"
"220082803",,"designated",,,,"path",,,,,,,"Fairlane Trail",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4113575 49.8151409, -119.41122 49.815001, -119.411039 49.814794, -119.410908 49.814691, -119.410817 49.814651, -119.410676 49.814618, -119.410487 49.814619, -119.410289 49.814659, -119.4100417 49.8147297, -119.409966 49.814734, -119.409821 49.814689, -119.409662 49.814594, -119.409604 49.814497, -119.409548 49.814306, -119.409537 49.814191, -119.409572 49.814004, -119.409574 49.813899, -119.409543 49.813843, -119.409476 49.813788, -119.409327 49.813723, -119.408957 49.813661, -119.40884 49.813663, -119.408741 49.813691, -119.408512 49.813792, -119.408398 49.813821, -119.408181 49.813839, -119.407844 49.813898, -119.407605 49.813979, -119.407343 49.814012, -119.407254 49.814048, -119.407111 49.814168, -119.407066 49.8142319, -119.407001 49.8145529, -119.406898 49.814727, -119.406673 49.815009, -119.406595 49.815204, -119.406315 49.815627, -119.406253 49.815695, -119.405888 49.815965, -119.405834 49.8160219, -119.405781 49.816161, -119.405713 49.816214, -119.405508 49.816306, -119.405429 49.81636, -119.405364 49.816463, -119.405296 49.816505, -119.40508 49.816528, -119.404994 49.816516, -119.404917 49.816474, -119.40471 49.816296, -119.404618 49.816276, -119.404506 49.81631, -119.404362 49.816393, -119.404177 49.816449, -119.40409 49.816491, -119.403919 49.816655, -119.403782 49.816722, -119.403718 49.816777, -119.403386 49.817202, -119.4033848 49.8172578, -119.403425 49.8173699, -119.403422 49.817503, -119.403172 49.818016, -119.402719 49.81866, -119.402607 49.818793, -119.402429 49.818965, -119.4021835 49.8191701, -119.402159 49.819231, -119.402182 49.819299, -119.402478 49.819603, -119.402639 49.819681, -119.402744 49.819692, -119.403023 49.819621, -119.403214 49.819609, -119.403323 49.819621, -119.403458 49.819661, -119.403613 49.819773, -119.403639 49.8198549, -119.403611 49.819922, -119.403467 49.820107, -119.403447 49.820184, -119.40359 49.8205, -119.403609 49.820642, -119.403584 49.820757, -119.403512 49.820873, -119.403376 49.821019, -119.403329 49.821119, -119.403374 49.8214029, -119.4034023 49.8214294, -119.403462 49.821485, -119.403589 49.821516, -119.403964 49.821542, -119.404837 49.821513, -119.405098 49.821523, -119.405422 49.821564, -119.4055717 49.8216066, -119.405743 49.821686, -119.405791 49.821737, -119.405814 49.821814, -119.405725 49.822121, -119.405556 49.822364, -119.40548 49.822437, -119.405322 49.822506, -119.40484 49.822659, -119.404179 49.822923, -119.403945 49.822999, -119.403654 49.823051, -119.403257 49.823049, -119.403051 49.823062, -119.402796 49.823098, -119.402684 49.82313, -119.402394 49.823279, -119.40232 49.82333, -119.402279 49.823392, -119.402294 49.823486, -119.402363 49.823611, -119.402365 49.823662, -119.402294 49.823787)"
"220082804",,"designated",,,,"path",,,,,,,"Pink Highway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.426822 49.801997, -119.426568 49.802086, -119.426222 49.802155, -119.426001 49.802226, -119.425393 49.802551, -119.425238 49.802624, -119.424997 49.802709, -119.424895 49.802765, -119.424845 49.802843, -119.424824 49.802968, -119.424779 49.80304, -119.424475 49.803199, -119.4243179 49.803388, -119.424278 49.803436, -119.424237 49.803502, -119.424119 49.803842, -119.424047 49.803916, -119.4239135 49.8039836, -119.423808 49.804037, -119.423692 49.804061, -119.42354 49.804063, -119.423319 49.804047, -119.422929 49.803989, -119.422501 49.80397, -119.422324 49.803985, -119.42202 49.804046, -119.421535 49.804118, -119.421138 49.804107, -119.420956 49.804137, -119.4208537 49.804177, -119.4208245 49.8042441, -119.4208138 49.8043193, -119.420876 49.805098, -119.420834 49.805392, -119.420793 49.8055049, -119.420723 49.805612, -119.420365 49.806076, -119.420263 49.80629, -119.420186 49.806553, -119.420181 49.80691, -119.420212 49.807123, -119.420243 49.807219, -119.420404 49.807524, -119.420439 49.807661, -119.420431 49.807744)"
"220082805",,"designated",,,,"path",,,,,,,"Earring",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4402008 49.8101022, -119.439968 49.80972, -119.439824 49.809539, -119.439701 49.809434, -119.439399 49.809337, -119.439308 49.809273, -119.439265 49.809218, -119.439245 49.809132, -119.439347 49.808922, -119.439358 49.808824, -119.439296 49.808181, -119.439316 49.80797, -119.439232 49.807747, -119.439208 49.807545, -119.439082 49.807351, -119.439076 49.807244, -119.439127 49.80698, -119.439148 49.806721, -119.439078 49.806297, -119.439047 49.80623, -119.438973 49.806158, -119.438636 49.805959, -119.4383 49.805801, -119.438044 49.805604, -119.43801 49.805544, -119.4379085 49.8054335, -119.4378709 49.80534, -119.4379138 49.8052015, -119.4378087 49.8051798, -119.4377583 49.8051254, -119.437662 49.805098, -119.4373958 49.8050621, -119.4372995 49.8049782, -119.4372833 49.8049301, -119.437306 49.804871, -119.437503 49.804397, -119.437449 49.804018, -119.437475 49.803931, -119.437545 49.803816, -119.438147 49.803206, -119.438409 49.802966, -119.4389277 49.8027536, -119.4391369 49.8026603, -119.439369 49.802554, -119.439669 49.802445, -119.439838 49.802341, -119.440017 49.802195, -119.440193 49.802109, -119.44065 49.801927, -119.440757 49.80187, -119.440841 49.801825, -119.441448 49.8015479, -119.441626 49.801449, -119.441898 49.80126, -119.442369 49.801063, -119.44269 49.800894, -119.442942 49.800679)"
"220082806",,,,,,"track",,,,,,,"Hromek",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.3994769 49.8066699, -119.3992726 49.8062505, -119.3992687 49.8061316, -119.3993553 49.8059827, -119.3999034 49.8051106, -119.4001277 49.8048749, -119.4003786 49.8045777, -119.4005231 49.8043979, -119.400728 49.8039543, -119.4006974 49.8036806, -119.4005642 49.8035428, -119.400396 49.8034206, -119.4002887 49.8033099, -119.400235 49.8031645, -119.4002994 49.8029014, -119.400353 49.8027179, -119.4002766 49.802516, -119.400117 49.8023821, -119.399689 49.8019942, -119.399252 49.8018437, -119.3990817 49.8017692, -119.3988735 49.8016192, -119.3987636 49.8015214, -119.3987482 49.8013521, -119.3988671 49.801236, -119.3990469 49.8011682, -119.3993589 49.8010988)"
"220551173",,,,,,"path",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4444501 49.8035161, -119.4442447 49.803599)"
"220551175",,,,,,"path",,,,,,,"Arthon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4508011 49.8039657, -119.4506284 49.8040414, -119.450562 49.8040285, -119.4504835 49.8040114, -119.450352 49.8039522, -119.4501079 49.8039037, -119.4499559 49.8038207, -119.4497601 49.8036407, -119.4495209 49.8034861, -119.4494015 49.8033932, -119.4491842 49.8033193, -119.4490458 49.803322, -119.4489075 49.8033467, -119.4487405 49.8033355, -119.448627 49.8033006, -119.4483435 49.8032739, -119.4481354 49.8032058, -119.4479082 49.8031154, -119.4476999 49.8030575, -119.4476223 49.8030625, -119.4473729 49.8031231, -119.4471495 49.8032163, -119.4469484 49.8033293, -119.4468491 49.8033483, -119.4467609 49.8033247, -119.4466467 49.803268, -119.4464992 49.8032133, -119.4463265 49.8032081, -119.4460854 49.803227, -119.4457088 49.8032043, -119.4455647 49.80316, -119.4454757 49.8031911, -119.4453183 49.8032114, -119.4450171 49.8033065, -119.4449641 49.8033213, -119.4448678 49.803297, -119.4447792 49.8033014, -119.4446592 49.8033399, -119.4446228 49.8033722, -119.4444501 49.8035161, -119.4445386 49.8036078, -119.4445325 49.8036753, -119.444443 49.8036682, -119.4443742 49.8036459, -119.4442447 49.803599, -119.4441105 49.8036562, -119.4438297 49.8036875, -119.4437565 49.8038049, -119.4436956 49.8039766, -119.4436849 49.8040753, -119.4436438 49.8040751, -119.4436063 49.8039937, -119.4433603 49.8040077, -119.4432093 49.8040889, -119.4431191 49.8041458)"
"220552534",,,,,,"footway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4543525 49.7940293, -119.454524 49.794126, -119.454713 49.794171, -119.454805 49.794236, -119.454859 49.794328, -119.454975 49.794458, -119.4549939 49.7945069, -119.455044 49.794637, -119.455103 49.794725, -119.45536 49.795003, -119.455372 49.795081, -119.455293 49.795343, -119.4552794 49.7954244, -119.455339 49.795573, -119.4552868 49.7963847, -119.4552835 49.7966965, -119.455193 49.796745, -119.454846 49.796883, -119.454419 49.797142, -119.453995 49.797308, -119.453831 49.7973969, -119.4535119 49.7976175, -119.453363 49.7977429, -119.453246 49.797871, -119.453054 49.798157, -119.452988 49.798283, -119.452835 49.798845, -119.452865 49.7992769, -119.4528626 49.7998679)"
"220552536",,,,,,"footway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4549939 49.7945069, -119.4554249 49.7943489, -119.4557199 49.7942485, -119.4559828 49.7942658, -119.4563637 49.7942831, -119.4567016 49.794297, -119.4570817 49.7943384, -119.4574365 49.794387, -119.4578542 49.7944007, -119.4581876 49.7943593, -119.4581554 49.7944736, -119.4579561 49.7946362, -119.4580419 49.7947574, -119.4580084 49.794924, -119.4579998 49.7949721, -119.4578496 49.7952389, -119.4576726 49.7955505, -119.4574733 49.7958205, -119.4573024 49.7959418, -119.4571207 49.7959776, -119.4568389 49.7960333, -119.4563851 49.7962672, -119.4560704 49.7967426, -119.4559789 49.797069)"
"220552537",,,,,,"track",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4493581 49.7962318, -119.4494014 49.7963952, -119.449333 49.796518, -119.449309 49.796597, -119.449334 49.796729, -119.4494194 49.7968993, -119.449547 49.797154, -119.449596 49.797318, -119.449517 49.797875, -119.449369 49.79933, -119.449307 49.799417, -119.449058 49.79963, -119.448857 49.799765, -119.44854 49.799917, -119.448461 49.799987, -119.4481638 49.8008112, -119.448156 49.800833, -119.44812 49.801069, -119.448017 49.801183, -119.447763 49.801325, -119.4474069 49.8017501)"
"220552538",,,,,,"footway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4484262 49.7958418, -119.4479768 49.7955812, -119.4475769 49.7951975, -119.447467 49.795098, -119.447357 49.795045, -119.4471347 49.7949861, -119.4463586 49.7949794, -119.4458633 49.7948692, -119.4454801 49.7947238, -119.4450914 49.7945869, -119.4449497 49.7944815, -119.444843 49.794324)"
"220552540",,,,,,"footway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4581876 49.7943593, -119.4582841 49.7939819, -119.4584206 49.7937449)"
"220552541",,,,,,"footway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4582841 49.7939819, -119.4578228 49.7941896, -119.4573078 49.7943351, -119.4570817 49.7943384)"
"220553135",,,,,,"footway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.455159 49.7909121, -119.455213 49.790711)"
"220553136",,,,,,"footway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4580419 49.7947574, -119.4581684 49.7946037, -119.4584581 49.7945414, -119.4586426 49.7943904)"
"220553137",,,,,,"footway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4549352 49.7909048, -119.455159 49.7909121, -119.4553757 49.7909966, -119.4556547 49.791059)"
"228156443",,,,,,"secondary",,,,,,,"South Perimeter Way",,,,,,,,,,,,,,,,,,,,,,,,,"paved",,,,,,,,"2","50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.468817 49.795129, -119.4685651 49.7949547, -119.4680604 49.7949474, -119.4678309 49.7949663, -119.4675969 49.7949855, -119.466479 49.7950777, -119.4662767 49.7951365, -119.465178 49.7953891, -119.464282 49.7956469, -119.463363 49.7958857, -119.4622062 49.7959181, -119.4610175 49.7958904, -119.4599003 49.7958942, -119.4595012 49.7958956, -119.4590042 49.7958973, -119.4583135 49.7959595, -119.4581397 49.7960015, -119.4572497 49.7962507, -119.456402 49.7967165, -119.4559789 49.797069, -119.4556576 49.7974396, -119.4553776 49.7977624, -119.4551151 49.7980582, -119.45413 49.799168, -119.4540609 49.7992479, -119.4519989 49.8016339, -119.4515572 49.8024241, -119.451069 49.8035695, -119.4508775 49.8038526)"
"228156450",,,,,,"residential",,,,,,,"June Springs Road",,,,,,,,,,,,,,,,,,,,,,,,,"paved",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-119.4075366 49.8368224, -119.4071724 49.8367367, -119.4069363 49.8366745, -119.4054557 49.8362247, -119.405048 49.836107, -119.4048344 49.8360347, -119.4046082 49.8359825, -119.4042005 49.835851, -119.404061 49.8358095, -119.403825 49.8356988, -119.4035889 49.8355258, -119.4033422 49.8353597, -119.4031812 49.8352628, -119.4029881 49.8351729, -119.4027521 49.8350829, -119.4026103 49.8350372, -119.4024946 49.8349999, -119.4022264 49.8349376, -119.4020654 49.8348615, -119.4018079 49.8346885, -119.4016148 49.8344739, -119.4012095 49.8340909, -119.4011535 49.834038, -119.4006921 49.8335674, -119.4001664 49.8330899, -119.3998231 49.8327577, -119.3996085 49.8324602, -119.3992974 49.8320725, -119.3988897 49.8316019, -119.3979563 49.8304532, -119.3973662 49.8297404, -119.3972696 49.8295604, -119.397216 49.8294013, -119.3972267 49.8291729, -119.3973126 49.8289652, -119.3973555 49.8288129, -119.3974949 49.8286054, -119.3976344 49.8284669, -119.397967 49.828197, -119.3981494 49.8280724, -119.3982245 49.8279755, -119.3982674 49.8278787, -119.3982567 49.8277748, -119.3982245 49.8277124, -119.3981387 49.827671, -119.3980207 49.8276364, -119.3977739 49.8275949, -119.397242 49.827513, -119.3971516 49.827498, -119.3970254 49.8274763, -119.3968298 49.8274426, -119.3965508 49.8273873, -119.3964006 49.8273457, -119.3962826 49.8272904, -119.396186 49.8272142, -119.3961109 49.8271173, -119.3960573 49.8270343, -119.3959866 49.8267477, -119.3959822 49.8267297, -119.3959178 49.8261345, -119.3959126 49.8260418, -119.3959136 49.825929, -119.3959178 49.8254285, -119.3959071 49.8252694, -119.3959285 49.8251517, -119.395938 49.8251273, -119.3959607 49.8250686, -119.3960358 49.8249233, -119.3961217 49.8248264, -119.396304 49.8246395, -119.3964542 49.8245357, -119.3965615 49.8244665, -119.3967547 49.8243696, -119.3969585 49.8243073, -119.3974198 49.8241481, -119.3976666 49.824065, -119.3977954 49.8240235, -119.3979799 49.8239404, -119.3980635 49.8238642, -119.3981158 49.8237765, -119.3981387 49.8236842, -119.3981387 49.8235805, -119.3981065 49.8234767, -119.3980619 49.8234147, -119.3980421 49.8233867, -119.397967 49.8233175, -119.3978812 49.823269, -119.3977524 49.8232206, -119.3976451 49.8231929, -119.3973555 49.8231443, -119.3969907 49.823096, -119.3965615 49.8230475, -119.3962826 49.822999, -119.3959929 49.8229645, -119.3957998 49.8229506, -119.3956389 49.8229437, -119.3954457 49.8229506, -119.3952419 49.8229645, -119.3949844 49.8230199, -119.3947162 49.823096, -119.3945231 49.8231929, -119.3942119 49.8233106, -119.3939437 49.8234213, -119.3937291 49.8235044, -119.3935145 49.8235389, -119.3933643 49.8235321, -119.3930961 49.8234836, -119.3929137 49.8234144, -119.3928487 49.8233844, -119.3927957 49.8233244, -119.3927421 49.8232343, -119.3926884 49.8231306, -119.392667 49.8230406, -119.3926884 49.8229506, -119.3927313 49.8228607, -119.3928172 49.8227637, -119.3929137 49.8227015, -119.393021 49.8226322, -119.3931712 49.8225837, -119.3933214 49.8225492, -119.3936218 49.8224937, -119.3939866 49.8224246, -119.3942441 49.8223692, -119.394405 49.8223208, -119.3945874 49.8222515, -119.3947698 49.8221684, -119.3949308 49.8220577, -119.3951239 49.8219193, -119.3952741 49.8217738, -119.3954136 49.8216078, -119.3954672 49.8214763, -119.3954887 49.8212825, -119.3954672 49.8211163, -119.3954457 49.8209364, -119.3954028 49.8207633, -119.3953277 49.8206387, -119.395199 49.8204726, -119.3950595 49.820348, -119.3948771 49.8202442, -119.394684 49.8201542, -119.394405 49.820078, -119.3941475 49.8200157, -119.3939115 49.8200019, -119.3937399 49.819995, -119.3934073 49.819995, -119.3926106 49.8201178, -119.391519 49.8206733, -119.3912293 49.8207772, -119.3910147 49.8208395, -119.3906499 49.8209225, -119.3901672 49.8209917, -119.3899933 49.8210077, -119.3898667 49.8210194, -119.3895449 49.8210539, -119.3889977 49.8210887, -119.3883325 49.8211371, -119.3870987 49.8212339, -119.386294 49.8213032, -119.3858971 49.8213309, -119.385425 49.8213378, -119.3847285 49.8213108, -119.3839873 49.8212548, -119.3835045 49.8212548, -119.3831827 49.8212963, -119.3822171 49.821587, -119.3816485 49.8218085, -119.381348 49.8219608, -119.3809725 49.8220854, -119.3807043 49.8221408, -119.3805904 49.8221444, -119.3804897 49.8221477, -119.3803288 49.8221408, -119.3801464 49.8221131, -119.3799855 49.8220439, -119.379846 49.8219677, -119.3797065 49.8218638, -119.3795671 49.8217047, -119.3795027 49.821594, -119.3795027 49.8214694, -119.379492 49.8213586, -119.3795241 49.8212409, -119.37961 49.8211094, -119.3797495 49.8209779, -119.3798675 49.8209086, -119.3801679 49.8207564, -119.3803825 49.8206664, -119.3805219 49.8205626, -119.3806185 49.8204726, -119.3807258 49.8203342, -119.3807687 49.8202372, -119.3807794 49.8201196, -119.3807472 49.8199742, -119.3806829 49.8198358, -119.3805756 49.8197319, -119.3804361 49.8196212, -119.380125 49.819455, -119.3798138 49.8193097, -119.3796207 49.8191851, -119.379492 49.8190674, -119.3794383 49.8189497, -119.3794061 49.818832, -119.3794276 49.8184651, -119.3794598 49.8179737, -119.3794812 49.8176621, -119.3796529 49.8171083, -119.3798138 49.8167138, -119.3799104 49.8164645, -119.3800177 49.8162499, -119.3802752 49.8159315, -119.3804361 49.8158, -119.3806185 49.8157238, -119.3807472 49.8156754, -119.3810262 49.8156338, -119.3813588 49.815613, -119.3816377 49.8155854, -119.3818738 49.8155438, -119.3820454 49.8154677, -119.3822064 49.8153846, -119.3823351 49.8152669, -119.3824746 49.8151354, -119.3825926 49.8149554, -119.3827535 49.8145677, -119.3828286 49.8142769, -119.3829359 49.8139862, -119.3831827 49.813453, -119.3834187 49.8130239, -119.383526 49.8127815, -119.3835796 49.8124215, -119.3835689 49.8122831, -119.383526 49.8121169, -119.3834938 49.8120131, -119.383408 49.8118538, -119.3833222 49.8117292, -119.3831612 49.8115423, -119.3830432 49.8113969, -119.383011 49.811293, -119.383011 49.8111823, -119.3830325 49.8108846, -119.3830968 49.8107321)"
